"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.04947806256822e-83,0.867416592957495,0.837,0.328,1.11613946568059e-78,"Progenitors","LAPTM4A"
3.90561241773137e-83,0.724358061695719,0.874,0.389,1.42949320101386e-78,"Progenitors","DYNLL1"
5.3873238577336e-83,0.988573293492225,0.625,0.198,1.97181440516907e-78,"Progenitors","MLEC"
1.01834441580638e-82,1.0097082841799,0.34,0.074,3.72724239629295e-78,"Progenitors","PWWP3A"
1.08782440041622e-82,0.618094107063584,1,0.854,3.98154608796341e-78,"Progenitors","RPL26"
1.22553899475096e-82,1.00614845675845,0.58,0.178,4.485595274688e-78,"Progenitors","CCS"
2.0314926653863e-82,1.37075168334578,0.406,0.101,7.43546630458041e-78,"Progenitors","POLD2"
2.32878181671407e-82,0.993553830092356,0.399,0.096,8.52357432735517e-78,"Progenitors","SLC50A1"
2.37304939974473e-82,1.03447373022088,0.562,0.166,8.68559810800569e-78,"Progenitors","TATDN1"
3.13309527368719e-82,0.944830676939991,0.401,0.096,1.14674420112225e-77,"Progenitors","ZNF43"
3.35672510703691e-82,0.933188571858329,0.869,0.379,1.22859495642658e-77,"Progenitors","CAMLG"
3.64199024668493e-82,0.989937169279042,0.828,0.33,1.33300485018915e-77,"Progenitors","ATXN7L3B"
4.24370881310684e-82,0.814699008050385,0.601,0.188,1.55323986268523e-77,"Progenitors","PPIP5K2"
4.46197604577999e-82,1.37321973433322,0.303,0.062,1.63312785251593e-77,"Progenitors","FARSA"
5.27610523409363e-82,1.17735607001881,0.399,0.097,1.93110727673061e-77,"Progenitors","ABCB7"
6.99375036873807e-82,1.11129172648983,0.394,0.097,2.55978257246182e-77,"Progenitors","RDX"
1.11796808658687e-81,1.27076964478187,0.277,0.053,4.09187499371661e-77,"Progenitors","TMED1"
1.31400500707061e-81,0.456563693805803,0.809,0.302,4.80938972637913e-77,"Progenitors","UBE2R2"
1.89139685799065e-81,0.867123197613102,0.51,0.144,6.92270163993158e-77,"Progenitors","HAT1"
2.04577968120288e-81,1.12676937846345,0.406,0.1,7.48775821117064e-77,"Progenitors","GAR1"
2.55992170882139e-81,1.03556970301754,0.953,0.538,9.36956944645717e-77,"Progenitors","EIF3L"
2.82477252930128e-81,0.660732350895805,0.499,0.137,1.03389499344956e-76,"Progenitors","RASSF1"
3.05429322983145e-81,1.33251169856927,0.298,0.061,1.11790186505061e-76,"Progenitors","LDB1"
3.49793786965708e-81,0.637655121383942,0.508,0.145,1.28028023967319e-76,"Progenitors","TXNRD1"
4.09779373907252e-81,1.04547545950298,0.399,0.096,1.49983348643793e-76,"Progenitors","CDKN2AIPNL"
4.78640896682021e-81,1.07681208525076,0.503,0.142,1.75187354594586e-76,"Progenitors","NDUFA8"
6.76081174617259e-81,0.834135421692413,0.573,0.172,2.47452470721663e-76,"Progenitors","VKORC1"
8.67140840535026e-81,0.987369509359948,0.322,0.069,3.17382219044225e-76,"Progenitors","PTBP2"
1.05396405087869e-80,1.25715835692445,0.403,0.101,3.85761382262111e-76,"Progenitors","IVD"
1.13719031135172e-80,0.911433520458849,0.732,0.269,4.16223025857842e-76,"Progenitors","FBXO7"
1.19167494367559e-80,1.56835244596294,0.259,0.048,4.36164946134702e-76,"Progenitors","TCEAL1"
1.24597061741809e-80,1.45827670004829,0.266,0.05,4.56037705681195e-76,"Progenitors","PM20D2"
1.57367923545129e-80,0.619042636290649,1,0.846,5.75982336967525e-76,"Progenitors","RPL24"
1.72691228424274e-80,1.52454590002195,0.319,0.069,6.32067165155684e-76,"Progenitors","DHRS4"
1.82934642843415e-80,1.0630977323229,0.8,0.31,6.69559086271184e-76,"Progenitors","NDUFB5"
1.98104995705617e-80,1.02248025348068,0.485,0.139,7.25084094782128e-76,"Progenitors","HHEX"
2.0842552641721e-80,1.18313980701075,0.408,0.102,7.62858269239629e-76,"Progenitors","CHID1"
2.78047237549789e-80,1.03463124537553,0.671,0.245,1.01768069415598e-75,"Progenitors","MYADM"
3.53603950127401e-80,1.23320362665368,0.261,0.049,1.2942258178613e-75,"Progenitors","ZNF827"
3.6166900005042e-80,0.282312946781224,0.497,0.136,1.32374470708454e-75,"Progenitors","CNST"
4.80514852754593e-80,0.920222768493852,0.713,0.247,1.75873241256709e-75,"Progenitors","COX20"
6.06721568568993e-80,0.398727331033294,0.471,0.129,2.22066161311937e-75,"Progenitors","TNFRSF1A"
7.58284293374403e-80,0.975629301721042,0.832,0.354,2.77539634217965e-75,"Progenitors","SRI"
9.48414774325861e-80,0.781875010412008,0.662,0.216,3.47129291551008e-75,"Progenitors","CCND2"
1.08021415975608e-79,1.38197186925965,0.268,0.051,3.95369184612323e-75,"Progenitors","PCCB"
1.13810212159952e-79,1.1967542127809,0.517,0.151,4.16556757526639e-75,"Progenitors","DNPH1"
1.16837187469942e-79,0.584548912622553,0.615,0.197,4.27635789858733e-75,"Progenitors","CAPN1"
1.30913954785569e-79,0.760130402484463,0.613,0.188,4.7915816591066e-75,"Progenitors","KLHDC2"
2.15710792798623e-79,1.0574987267275,0.59,0.187,7.8952307272224e-75,"Progenitors","DNAJC1"
3.13578207356028e-79,0.999142948750593,0.389,0.093,1.1477275967438e-74,"Progenitors","WDR54"
3.58596668615436e-79,1.0068247027891,0.732,0.256,1.31249966679936e-74,"Progenitors","PTRHD1"
3.62160416431894e-79,0.684068604511303,1,0.87,1.32554334018238e-74,"Progenitors","RPS3A"
6.72411959393223e-79,1.10576450140059,0.455,0.123,2.46109501257513e-74,"Progenitors","RNF5"
7.22909676654345e-79,1.36930306805869,0.403,0.104,2.64592170752257e-74,"Progenitors","LPIN1"
7.77103276249788e-79,0.896935429920146,0.543,0.162,2.84427570140185e-74,"Progenitors","MRPL42"
1.07544515782584e-78,1.1463267541104,0.324,0.07,3.93623682215836e-74,"Progenitors","TSPYL4"
1.34087173917602e-78,1.77296219770578,0.305,0.066,4.90772465255816e-74,"Progenitors","DST"
1.65439567969723e-78,0.591097460714978,1,0.881,6.05525362725983e-74,"Progenitors","RPS9"
2.76275872009095e-78,1.07539798533537,0.555,0.17,1.01119731914049e-73,"Progenitors","HIKESHI"
2.86872747846995e-78,1.17378307871455,0.436,0.118,1.04998294439479e-73,"Progenitors","HAUS4"
3.30925028217153e-78,1.21721401847484,0.27,0.052,1.2112186957776e-73,"Progenitors","ISOC1"
3.63853152186765e-78,1.00126308762572,0.937,0.471,1.33173892231878e-73,"Progenitors","ATP5F1A"
4.37604175676884e-78,1.2125002003354,0.305,0.065,1.60167504339496e-73,"Progenitors","ASMTL"
4.87676704698984e-78,0.958907517714393,0.564,0.171,1.78494550686875e-73,"Progenitors","TPGS1"
8.69142381746212e-78,1.01091064106601,0.902,0.447,3.18114803142931e-73,"Progenitors","RBMX"
9.88464612714575e-78,1.17999618060754,0.364,0.086,3.61787932899661e-73,"Progenitors","DALRD3"
1.11338408651425e-77,1.10333859020943,0.476,0.133,4.07509709505079e-73,"Progenitors","PDHA1"
1.1340301528667e-77,1.04328414413378,0.326,0.073,4.15066376250741e-73,"Progenitors","BSCL2"
1.30226905747056e-77,0.880637415475635,0.606,0.189,4.76643497724799e-73,"Progenitors","PIN4"
1.36674394405432e-77,1.08547588364781,0.485,0.137,5.00241950963322e-73,"Progenitors","PHF6"
1.48019798692341e-77,0.787453779245634,0.697,0.233,5.41767265193836e-73,"Progenitors","LMAN1"
1.65902539175997e-77,0.939978175491487,0.571,0.185,6.07219883638066e-73,"Progenitors","RERE"
2.11440659822651e-77,1.17160575727007,0.329,0.075,7.73893959016883e-73,"Progenitors","ARSD"
2.26347673052496e-77,0.904032706889994,0.592,0.186,8.28455118139439e-73,"Progenitors","COPS3"
2.46898527035325e-77,1.01634395368052,0.741,0.269,9.03673298801993e-73,"Progenitors","ECH1"
2.62125736414524e-77,1.01173139218823,0.669,0.233,9.59406407850801e-73,"Progenitors","FKBP3"
2.91206023598449e-77,0.491742907372153,0.294,0.061,1.06584316697268e-72,"Progenitors","BLZF1"
2.97297038852631e-77,0.647315470089145,0.711,0.254,1.08813689190451e-72,"Progenitors","CUX1"
3.42355415520069e-77,0.938744902386455,0.571,0.177,1.25305505634501e-72,"Progenitors","CPSF6"
4.27027674288999e-77,0.921807888484954,0.755,0.274,1.56296399066516e-72,"Progenitors","NBDY"
4.44705595257746e-77,1.11471546997475,0.783,0.36,1.62766694920288e-72,"Progenitors","NAA38"
5.88529751788241e-77,0.94770074883514,0.429,0.112,2.15407774452014e-72,"Progenitors","ZDHHC24"
8.50242554533692e-77,1.03152918498702,0.478,0.137,3.11197277384877e-72,"Progenitors","SDCCAG8"
9.08545474295708e-77,1.02210825011026,0.676,0.232,3.32536729046972e-72,"Progenitors","DANCR"
9.47622125353544e-77,0.680021990414911,0.296,0.062,3.46839174100651e-72,"Progenitors","STK19"
1.0183131800555e-76,1.16904770153425,0.296,0.062,3.72712807032114e-72,"Progenitors","NIPBL-DT"
1.09159276608351e-76,0.786689113723232,0.662,0.225,3.99533868314224e-72,"Progenitors","PBXIP1"
1.25668945124991e-76,1.04847024503393,0.396,0.101,4.5996090605198e-72,"Progenitors","GPALPP1"
1.7993551674479e-76,0.403659040388287,0.65,0.223,6.58581984837607e-72,"Progenitors","CYTOR"
3.3227710880605e-76,1.12347693256799,0.459,0.127,1.21616744594102e-71,"Progenitors","ATIC"
3.34562179021685e-76,0.913997565849008,0.657,0.223,1.22453103143727e-71,"Progenitors","DPM3"
3.53917619347277e-76,0.646336058417328,1,0.856,1.29537387857297e-71,"Progenitors","RPS23"
3.93935375846311e-76,0.712659694763728,0.713,0.267,1.44184286913508e-71,"Progenitors","FTX"
5.37670047378447e-76,0.880206657544579,0.375,0.09,1.96792614040985e-71,"Progenitors","BTG3"
5.74626503297332e-76,1.05690323077477,0.422,0.111,2.10319046471857e-71,"Progenitors","KLHDC3"
7.1241568780991e-76,0.787692192280676,0.66,0.228,2.60751265895305e-71,"Progenitors","NUTM2B-AS1"
9.0990137800449e-76,1.17900707506186,0.429,0.116,3.33033003363423e-71,"Progenitors","EI24"
9.45875261986859e-76,1.10743448380051,0.394,0.1,3.4619980463981e-71,"Progenitors","LINC00342"
1.01942707490651e-75,1.05808223947298,0.282,0.057,3.73120503686532e-71,"Progenitors","ZNF512"
1.05423750589777e-75,1.13145402418196,0.925,0.476,3.85861469533643e-71,"Progenitors","H1FX"
1.15339467302576e-75,0.589695086775325,0.888,0.414,4.22153984274158e-71,"Progenitors","STMP1"
1.28108102810501e-75,1.21832471735643,0.366,0.089,4.68888467096713e-71,"Progenitors","MCM3"
2.05514911645412e-75,1.12223229676329,0.406,0.106,7.52205128113371e-71,"Progenitors","DTWD1"
2.38807887454745e-75,1.02178602289844,0.578,0.184,8.74060748873112e-71,"Progenitors","SNRPA"
2.43492344924796e-75,2.5903479599629,0.506,0.165,8.91206331659247e-71,"Progenitors","LMO4"
3.09039864572982e-75,0.757591360036926,0.35,0.084,1.13111680832357e-70,"Progenitors","MAML3"
3.30005886537411e-75,1.10229591034291,0.529,0.162,1.20785454531558e-70,"Progenitors","ADSL"
3.37623625150086e-75,0.72652346624342,0.66,0.227,1.23573623041183e-70,"Progenitors","CHD9"
4.38982502741784e-75,0.567571932101026,1,0.911,1.6067198582852e-70,"Progenitors","EEF1A1"
6.00070079126044e-75,0.981839518978353,0.364,0.09,2.19631649660923e-70,"Progenitors","BMP2K"
6.06974557808913e-75,0.58317378854017,0.529,0.157,2.2215875790364e-70,"Progenitors","CRIPT"
7.83833136014074e-75,0.908480541426309,0.977,0.538,2.86890766112511e-70,"Progenitors","SELENOH"
9.96891815729237e-75,0.846363597684624,0.562,0.178,3.64872373475058e-70,"Progenitors","DCAF7"
1.11268467033257e-74,0.494918946612116,0.494,0.143,4.07253716188423e-70,"Progenitors","ARHGEF2"
1.27764113276271e-74,1.35312910288674,0.28,0.058,4.6762943100248e-70,"Progenitors","MTX2"
1.40255211678383e-74,1.09701688270013,0.545,0.171,5.13348100264049e-70,"Progenitors","ARHGAP5"
1.40648187862503e-74,1.42546822075479,0.296,0.064,5.14786432395548e-70,"Progenitors","MCM7"
1.66469893757644e-74,0.975390349637849,0.389,0.099,6.09296458142354e-70,"Progenitors","MED21"
1.71427001019094e-74,1.015100387786,0.48,0.14,6.27439966429985e-70,"Progenitors","CISD2"
1.97441872782121e-74,1.56665225489025,0.303,0.067,7.2265699856984e-70,"Progenitors","WDR60"
2.37940443238776e-74,0.585661873124561,0.557,0.18,8.70885816298245e-70,"Progenitors","CARD19"
2.84705090865221e-74,1.08572570582528,0.315,0.07,1.0420491030758e-69,"Progenitors","ZNF395"
3.51290790629842e-74,0.324901331032169,0.261,0.051,1.28575942278428e-69,"Progenitors","MAST4"
4.55718550835464e-74,0.963885834316674,0.869,0.383,1.66797546791288e-69,"Progenitors","NONO"
6.21504106289658e-74,1.12944602237807,0.364,0.089,2.27476717943078e-69,"Progenitors","MSH6"
6.96790231398665e-74,1.07401935374087,0.403,0.105,2.55032192594225e-69,"Progenitors","ZNF37A"
8.08444925936459e-74,0.800779106323336,0.331,0.076,2.95898927342003e-69,"Progenitors","BCR"
1.01548488628676e-73,0.938421789600249,0.394,0.1,3.71677623229816e-69,"Progenitors","IMMP1L"
1.6087720524678e-73,1.41734533640768,0.27,0.055,5.88826658923739e-69,"Progenitors","NDUFAF6"
1.69563012918906e-73,0.857176995115489,0.967,0.611,6.20617583584489e-69,"Progenitors","SLC25A3"
1.74504389316052e-73,0.483790220272527,0.536,0.163,6.38703515335682e-69,"Progenitors","TOPORS"
2.17551797531126e-73,0.614138893168031,0.268,0.054,7.96261334143673e-69,"Progenitors","IKZF2"
3.0143011761558e-73,1.49471341201623,0.317,0.073,1.10326437348478e-68,"Progenitors","ISOC2"
3.44009100016718e-73,1.12878861196142,0.345,0.084,1.25910770697119e-68,"Progenitors","TRAF7"
3.8223331743089e-73,1.1060929717074,0.287,0.061,1.3990121651288e-68,"Progenitors","INO80C"
3.89724578670825e-73,0.784823174765196,0.604,0.199,1.42643093039309e-68,"Progenitors","CCAR1"
4.29000542161112e-73,0.671339162901303,1,0.859,1.57018488436389e-68,"Progenitors","RPS8"
4.33688299015124e-73,0.980205745192714,0.914,0.461,1.58734254322525e-68,"Progenitors","SMIM26"
5.11455700509487e-73,0.593803214884023,0.902,0.442,1.87197900943477e-68,"Progenitors","DNAJB6"
5.61866794604274e-73,1.17027834503729,0.317,0.072,2.0564886549311e-68,"Progenitors","UNC45A"
7.0278441999551e-73,0.447476299066188,0.545,0.169,2.57226125562557e-68,"Progenitors","LAT2"
9.22856183143797e-73,1.25448299099162,0.331,0.078,3.37774591592461e-68,"Progenitors","SIL1"
1.32401892822573e-72,1.10587614520514,0.431,0.119,4.846041679199e-68,"Progenitors","TMA16"
1.50691896914446e-72,0.836218571033085,0.457,0.131,5.51547411896565e-68,"Progenitors","ATXN2"
2.21540669993325e-72,0.901220326842205,0.834,0.364,8.10861006242567e-68,"Progenitors","CSNK2B"
2.96230767401356e-72,1.07915693846903,0.312,0.07,1.0842342317657e-67,"Progenitors","AGPAT4"
3.04001110003353e-72,1.25995033372966,0.301,0.067,1.11267446272327e-67,"Progenitors","CSPP1"
3.08013994089259e-72,1.00332784706965,0.259,0.052,1.1273620197661e-67,"Progenitors","LPCAT3"
3.69026710441167e-72,0.790948655131553,0.867,0.376,1.35067466288571e-67,"Progenitors","IQGAP2"
3.91018521490275e-72,0.733193385469713,0.89,0.384,1.43116689050655e-67,"Progenitors","YWHAQ"
4.17532565331956e-72,0.464369901157637,0.517,0.156,1.52821094237149e-67,"Progenitors","YIPF3"
4.21269040100266e-72,1.01363083168851,0.476,0.136,1.54188681367098e-67,"Progenitors","LETMD1"
4.47395783297726e-72,0.789837281261497,0.676,0.238,1.63751330644801e-67,"Progenitors","PRPF6"
5.04871489865746e-72,0.853292524990053,0.301,0.066,1.84788014005762e-67,"Progenitors","BRD8"
5.14370121026392e-72,0.988449709403169,0.557,0.175,1.8826460799687e-67,"Progenitors","DMAC1"
6.28096070688534e-72,0.901833986478358,0.378,0.096,2.2988944283271e-67,"Progenitors","MARCH5"
7.25163499541346e-72,1.28788456600811,0.277,0.058,2.65417092467128e-67,"Progenitors","NTHL1"
8.55599278142968e-72,0.943014557734277,0.58,0.189,3.13157891793108e-67,"Progenitors","PRDX3"
9.74067670334132e-72,0.853491788269898,0.466,0.131,3.56518508018996e-67,"Progenitors","ZNF302"
1.06592279911335e-71,0.93631415776437,0.357,0.089,3.90138403703478e-67,"Progenitors","S100PBP"
1.27340446769086e-71,0.761835062427775,0.443,0.127,4.6607876921953e-67,"Progenitors","ADAM28"
1.29049021722389e-71,1.16980783102948,0.932,0.468,4.72332324406116e-67,"Progenitors","ITGA4"
1.63935794376518e-71,0.979419909417817,0.762,0.302,6.00021400997492e-67,"Progenitors","CCT7"
1.70043290898143e-71,0.785597567076271,0.641,0.217,6.22375449016295e-67,"Progenitors","PMF1"
2.00933874129046e-71,0.967550008919725,0.909,0.488,7.35438072699723e-67,"Progenitors","EIF3D"
2.27100379530141e-71,0.860704480795201,0.949,0.528,8.3121009911827e-67,"Progenitors","ATP5PF"
2.6482433341218e-71,0.937828816787238,0.597,0.199,9.6928354272192e-67,"Progenitors","CEP57"
2.7112095222322e-71,0.8189743949507,0.984,0.609,9.92329797232207e-67,"Progenitors","EID1"
2.82858898708131e-71,0.906466477550396,0.59,0.192,1.03529185516163e-66,"Progenitors","CBX5"
2.93516083871152e-71,0.920533243906606,0.35,0.085,1.0742982185768e-66,"Progenitors","KIFAP3"
3.75317196398069e-71,0.954455987118271,0.338,0.081,1.37369847053657e-66,"Progenitors","MAPK8"
4.44380494325658e-71,0.796000603507356,0.825,0.35,1.62647704728134e-66,"Progenitors","PCM1"
4.94265797889925e-71,0.902440665077307,0.408,0.109,1.80906224685691e-66,"Progenitors","TRIM13"
4.96033164321493e-71,0.890153538312618,0.427,0.117,1.81553098473309e-66,"Progenitors","COMMD4"
5.35299577745647e-71,0.870179597338218,0.62,0.21,1.95924998450684e-66,"Progenitors","FDPS"
6.32512647710226e-71,0.850597785953325,0.648,0.226,2.3150595418842e-66,"Progenitors","NDUFS2"
7.10823651357874e-71,0.999138066654447,0.319,0.074,2.60168564633495e-66,"Progenitors","FUNDC1"
9.08903604363784e-71,1.42809569019236,0.261,0.053,3.32667808233189e-66,"Progenitors","SFXN4"
9.11310101446692e-71,1.03736704850109,0.627,0.219,3.33548610230504e-66,"Progenitors","FDX1"
9.44604945609289e-71,0.844444504804404,0.981,0.617,3.45734856142456e-66,"Progenitors","HMGN1"
9.94748816341378e-71,0.324413766634135,0.427,0.115,3.64088014269108e-66,"Progenitors","ZNF493"
1.05240043769449e-70,0.653154711368234,1,0.867,3.85189084200561e-66,"Progenitors","RPS3"
1.07458233476795e-70,0.80731322981651,0.748,0.274,3.93307880348416e-66,"Progenitors","ADH5"
1.25064193423197e-70,0.580132100274208,1,0.86,4.57747454348243e-66,"Progenitors","RPS7"
1.26084520974074e-70,0.936831842873433,0.622,0.211,4.61481955217207e-66,"Progenitors","NDUFS3"
1.32089333527442e-70,0.879937892423498,0.653,0.228,4.83460169643789e-66,"Progenitors","SINHCAF"
1.53029536419563e-70,0.594467217713248,0.58,0.189,5.60103406249244e-66,"Progenitors","GSN"
1.54457727874879e-70,1.01452959209489,0.883,0.426,5.65330729794845e-66,"Progenitors","RPL22L1"
1.76355156872283e-70,0.676106893837889,1,0.867,6.45477509668243e-66,"Progenitors","RPS6"
1.97469234328662e-70,0.916899542763085,0.951,0.521,7.22757144566336e-66,"Progenitors","SEPTIN6"
2.31305983960685e-70,0.854611348241854,0.571,0.183,8.46603031894502e-66,"Progenitors","PDCD7"
2.81192557905345e-70,1.06942081881118,0.408,0.11,1.02919288118935e-65,"Progenitors","PPIL3"
3.12888255180444e-70,0.922788819382405,0.608,0.206,1.14520230278594e-65,"Progenitors","HTATSF1"
3.39018568468176e-70,0.753021572925718,0.462,0.134,1.24084186245037e-65,"Progenitors","SYNGR1"
4.48166652788134e-70,0.876740434391714,0.368,0.094,1.64033476586985e-65,"Progenitors","HDAC8"
4.95912257685565e-70,0.675606588645452,0.998,0.79,1.81508845435494e-65,"Progenitors","GNAS"
4.98549997439298e-70,0.853125593847876,0.834,0.348,1.82474284562758e-65,"Progenitors","UQCRC2"
5.51300255357776e-70,1.18293440074254,0.273,0.058,2.01781406463499e-65,"Progenitors","YARS2"
5.54128455162054e-70,0.255664870183963,0.436,0.123,2.02816555873863e-65,"Progenitors","E2F3"
6.9195222979573e-70,0.819995313673037,0.487,0.147,2.53261435627535e-65,"Progenitors","MAPKAPK3"
7.06053509602492e-70,0.817101395864453,0.534,0.163,2.58422645049608e-65,"Progenitors","THYN1"
7.60382545176009e-70,0.878559475470293,0.911,0.46,2.78307615359871e-65,"Progenitors","KHDRBS1"
7.71245627484815e-70,0.452485508726359,0.38,0.098,2.82283612115717e-65,"Progenitors","TXNDC5"
9.02812818050486e-70,0.89581489651337,0.869,0.379,3.30438519534659e-65,"Progenitors","ALKBH7"
9.03690650189997e-70,0.674009444272098,0.597,0.195,3.30759814876041e-65,"Progenitors","ELAVL1"
9.26141877957218e-70,0.891498197022507,0.578,0.186,3.38977188751121e-65,"Progenitors","ETHE1"
9.78892677063366e-70,1.03603715976318,0.368,0.093,3.58284508731962e-65,"Progenitors","MAGEF1"
1.35332394964871e-69,0.808291449715275,0.527,0.16,4.95330098810924e-65,"Progenitors","MRPL38"
1.48586788706839e-69,0.593734727779792,0.34,0.084,5.43842505345902e-65,"Progenitors","ABCC1"
1.56952574684381e-69,0.914921246109033,0.336,0.08,5.74462118602303e-65,"Progenitors","FHIT"
1.63995456054717e-69,0.796815937276121,0.34,0.084,6.00239768705869e-65,"Progenitors","PML"
1.94207973879054e-69,0.762303944015434,0.382,0.101,7.10820605194725e-65,"Progenitors","YARS"
1.98162795988409e-69,0.984799505563509,0.301,0.068,7.25295649597174e-65,"Progenitors","SMIM8"
2.58560010119716e-69,0.998196241921592,0.809,0.345,9.46355493039173e-65,"Progenitors","TMEM256"
2.67672013076894e-69,1.09851043683917,0.284,0.062,9.7970633506274e-65,"Progenitors","CLUAP1"
3.1134177259685e-69,0.776264928479901,0.681,0.243,1.13954202188173e-64,"Progenitors","NT5C"
3.73374041376395e-69,0.815037806489379,0.58,0.189,1.36658632884174e-64,"Progenitors","ZFAND1"
4.36452598315933e-69,0.467828345148342,0.548,0.17,1.59746015509615e-64,"Progenitors","CHST12"
5.06445883019298e-69,0.895009926924922,0.746,0.296,1.85364257643893e-64,"Progenitors","PRKACB"
5.40946936756507e-69,0.306272184205852,0.473,0.137,1.97991988322249e-64,"Progenitors","SAP30"
5.44702079240502e-69,0.839511084793937,0.601,0.205,1.99366408022816e-64,"Progenitors","MPLKIP"
6.52436020055091e-69,0.590957443715294,0.459,0.132,2.38798107700364e-64,"Progenitors","CCDC28A"
6.86513695807289e-69,1.29136900962368,0.252,0.051,2.51270877802426e-64,"Progenitors","NUDCD1"
7.5085573258498e-69,0.918136690370939,0.427,0.117,2.74820706683428e-64,"Progenitors","DPH5"
8.5783906517166e-69,0.877788586835374,0.802,0.325,3.13977676243479e-64,"Progenitors","BANF1"
8.76682339250854e-69,0.891432253839584,0.413,0.114,3.20874502989205e-64,"Progenitors","MAP3K13"
8.82656757601411e-69,0.861853822015321,0.545,0.175,3.23061199849692e-64,"Progenitors","ACBD6"
9.23762067936972e-69,0.706740774254795,0.765,0.31,3.38106154485611e-64,"Progenitors","CHD4"
1.04046964410368e-68,0.916490762039751,0.545,0.172,3.80822294438389e-64,"Progenitors","TIMM9"
1.12836791709476e-68,1.02354124248482,0.427,0.12,4.12993941335853e-64,"Progenitors","NUDT2"
1.42440026163231e-68,1.13008683701296,0.303,0.07,5.21344739760042e-64,"Progenitors","GTF3C3"
1.43772758151669e-68,0.622183990881023,0.632,0.218,5.26222672110922e-64,"Progenitors","RHEB"
1.49988912140768e-68,0.737038722955549,0.566,0.183,5.48974417326424e-64,"Progenitors","TIPRL"
1.55719112191941e-68,0.652071634161504,0.557,0.181,5.69947522533722e-64,"Progenitors","RIF1"
2.00563768638814e-68,0.98684192935739,0.48,0.145,7.34083449594922e-64,"Progenitors","REPIN1"
2.31044842576419e-68,1.28951033537368,0.294,0.066,8.45647228313953e-64,"Progenitors","LINC00662"
2.42124644426688e-68,1.2697135030607,0.27,0.058,8.86200411066119e-64,"Progenitors","LANCL1"
2.53165448617694e-68,0.861591175066776,0.462,0.135,9.26610858485623e-64,"Progenitors","DNAJC9"
2.60457848422732e-68,0.794961721651489,0.69,0.25,9.5330177101204e-64,"Progenitors","RPL7L1"
3.051093926593e-68,0.54206378731306,0.538,0.167,1.1167308880723e-63,"Progenitors","SMIM27"
3.85592976481708e-68,0.735458519322888,0.723,0.278,1.4113088532207e-63,"Progenitors","SMARCC1"
3.87097012126894e-68,0.831714890453494,0.403,0.11,1.41681377408564e-63,"Progenitors","JKAMP"
5.16299001001008e-68,1.04071157601785,0.378,0.1,1.88970597356379e-63,"Progenitors","WDR6"
6.74010208493884e-68,0.931385915993357,0.862,0.389,2.46694476410846e-63,"Progenitors","COX5A"
1.07912596700816e-67,0.41745604882829,0.716,0.261,3.94970895184656e-63,"Progenitors","MLF2"
1.22765002701442e-67,0.688322572353828,0.387,0.103,4.4933218638755e-63,"Progenitors","SLC35D2"
1.39576154772367e-67,0.781389539086024,0.473,0.139,5.10862684082339e-63,"Progenitors","SMIM15"
1.44402251431464e-67,0.800729639042944,0.89,0.413,5.28526680464303e-63,"Progenitors","FXR1"
2.00436422291431e-67,0.617444600160186,0.886,0.394,7.33617349228868e-63,"Progenitors","IRF2BP2"
2.24780506578823e-67,0.845612834762027,0.734,0.292,8.22719132129149e-63,"Progenitors","SRSF6"
2.6971856730714e-67,0.805955261653626,0.373,0.096,9.87196928200864e-63,"Progenitors","NSMCE2"
3.38012778930307e-67,0.932613366564394,0.606,0.209,1.23716057216282e-62,"Progenitors","MRPS33"
3.74968605162693e-67,1.21526967749264,0.31,0.073,1.37242259175597e-62,"Progenitors","TMEM218"
4.53481425957793e-67,1.10861248180681,0.298,0.069,1.65978736714812e-62,"Progenitors","FPGS"
4.90874977874431e-67,0.602129983518471,0.993,0.774,1.79665150651821e-62,"Progenitors","UBB"
5.17453092474051e-67,0.617135516118927,0.571,0.185,1.89393006376427e-62,"Progenitors","OARD1"
6.12126385973564e-67,0.899548603368585,0.811,0.339,2.24044378530184e-62,"Progenitors","TUFM"
6.25321226195035e-67,0.74380218253979,0.998,0.816,2.28873821999645e-62,"Progenitors","EEF1B2"
8.38420038972794e-67,1.12288010554041,0.27,0.058,3.06870118464432e-62,"Progenitors","RTL8A"
8.41939063303716e-67,0.760565741121553,0.483,0.146,3.08158116559793e-62,"Progenitors","GTF2F2"
8.74233715709737e-67,1.05712494033452,0.252,0.053,3.19978282286921e-62,"Progenitors","TMEM106A"
9.76100985339597e-67,0.853263468387088,0.373,0.099,3.57262721644146e-62,"Progenitors","CEP68"
1.03161383336717e-66,0.559797447874788,0.457,0.134,3.77580979150717e-62,"Progenitors","TFG"
1.1779974615157e-66,1.27600905417126,0.303,0.072,4.31158850889361e-62,"Progenitors","THG1L"
1.23061855792533e-66,0.817225403609495,0.727,0.27,4.50418698386251e-62,"Progenitors","MDH1"
1.25284523837264e-66,0.791222320658092,0.678,0.242,4.58553885696771e-62,"Progenitors","FIBP"
1.35115686065437e-66,0.922154329388178,0.932,0.513,4.94536922568107e-62,"Progenitors","LSM7"
1.42417744310996e-66,0.724274024346965,0.506,0.154,5.21263185952677e-62,"Progenitors","ELP2"
1.50550256775701e-66,1.13168316659941,0.48,0.15,5.51028994824743e-62,"Progenitors","UROS"
